BOND_CODE,BOND_NAME,FACILITY_CODE,FACILITY_NAME,IND_NAME,STATUS,BASEL_FG,RULE_1,RULE_2,RULE_3,RULE_4,RULE_5,SENIORITY_RANKING
RA110204,SDBB CP 29D 14.10.2011 - Tranche No 149,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA110210,SDBB CP 29D 21.10.2011 - Tranche No 150,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA110218,SDBB CP 29D 28.10.2011 - Tranche No 151,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA110226,SDBB CP 28D 04.11.2011 - Tranche No 152,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA110234,SDBB CP 31D 14.11.2011 - Tranche No 153,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA110237,SDBB CP 31D 21.11.2011 - Tranche No 154,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA110242,SDBB CP 28D 25.11.2011 - Tranche No 155,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA110252,SDBB CP 28D 02.12.2011 - Tranche No 156,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RB110260,SDBB CP 60D 13.01.2012 - Tranche No 157,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RC110266,SDBB CP 92D 21.02.2012 - Tranche No 158,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RC110267,SDBB CP 91D 24.02.2012 - Tranche No 159,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RC110273,SDBB CP 91D 02.03.2012 - Tranche No 160,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RB110279,SDBB CP 62D 09.02.2012 - Tranche No 161,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120009,SDBB CP 31D 13.02.2012 - Tranche No 162,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120017,SDBB CP 29D 09.03.2012 - Tranche No 163,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120018,SDBB CP 29D 13.03.2012 - Tranche No 164,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120036,SDBB CP 29D 21.03.2012 - Tranche No 165,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120038,SDBB CP 28D 23.03.2012 - Tranche No 166,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120045,SDBB CP 31D 02.04.2012 - Tranche No 167,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120050,SDBB CP 31D 09.04.2012 - Tranche No 168,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120057,SDBB CP 31D 13.04.2012 - Tranche No 169,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120060,SDBB CP 30D 20.04.2012 - Tranche No 170,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120061,SDBB CP 31D 23.04.2012 - Tranche No 171,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120067,SDBB CP 30D 02.05.2012 - Tranche No 172,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120076,SDBB CP 30D 10.05.2012 - Tranche No 173,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120082,SDBB CP 28D 11.05.2012 - Tranche No 174,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120088,SDBB CP 28D 18.05.2012 - Tranche No 175,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120091,SDBB CP 30D 23.05.2012 - Tranche No 176,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120103,SDBB CP 31D 04.06.2012 - Tranche No 177,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120109,SDBB CP 29D 08.06.2012 - Tranche No 178,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120110,SDBB CP 31D 11.06.2012 - Tranche No 179,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120120,SDBB CP 31D 18.06.2012 - Tranche No 180,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120140,SDBB CP 30D 04.07.2012 - Tranche No 181,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120144,SDBB CP 28D 06.07.2012 - Tranche No 182,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120145,SDBB CP 30D 11.07.2012 - Tranche No 183,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120157,SDBB CP 29D 13.07.2012 - Tranche No 184,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120160,SDBB CP 30D 18.07.2012 - Tranche No 185,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120179,SDBB CP 30D 03.08.2012 - Tranche No 186,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120180,SDBB CP 31D 06.08.2012 - Tranche No 187,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120190,SDBB CP 30D 10.08.2012 - Tranche No 188,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120191,SDBB CP 31D 13.08.2012 - Tranche No 189,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120197,SDBB CP 30D 17.08.2012 - Tranche No 190,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120215,SDBB CP 31D 03.09.2012 - Tranche No 191,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120218,SDBB CP 31D 06.09.2012 - Tranche No 192,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120236,SDBB CP 28D 14.09.2012 - Tranche No 193,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120249,SDBB CP 30D 03.10.2012 - Tranche No 194,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120263,SDBB CP 29D 05.10.2012 - Tranche No 195,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120268,SDBB CP 28D 12.10.2012 - Tranche No 196,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120271,SDBB CP 28D 19.10.2012 - Tranche No 197,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120287,SDBB CP 30D 02.11.2012 - Tranche No 198,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120291,SDBB CP 31D 05.11.2012 - Tranche No 199,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120296,SDBB CP 31D 12.11.2012 - Tranche No 200,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120309,SDBB CP 31D 19.11.2012 - Tranche No 201,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120323,SDBB CP 28D 30.11.2012 - Tranche No 202,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA120324,SDBB CP 30D 05.12.2012 - Tranche No 203,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RB120333,SDBB CP 60D 11.01.2013 - Tranche No 204,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RB120337,SDBB CP 60D 18.01.2013 - Tranche No 205,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RB120352,SDBB CP 61D 30.01.2013 - Tranche No 206,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RB120357,SDBB CP 62D 05.02.2013 - Tranche No 207,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RB130004,SDBB CP 59D 11.03.2013 - Tranche No 208,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RB130016,SDBB CP 59D 18.03.2013 - Tranche No 209,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA130025,SDBB CP 29D 28.02.2013 - Tranche No 210,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA130032,SDBB CP 28D 05.03.2013 - Tranche No 211,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA130059,SDBB CP 28D 28.03.2013 - Tranche No 212,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA130063,SDBB CP 31D 05.04.2013 - Tranche No 213,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA130077,SDBB CP 31D 11.04.2013 - Tranche No 214,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA130083,SDBB CP 31D 18.04.2013 - Tranche No 215,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA130093,SDBB CP 29D 26.04.2013 - Tranche No 216,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA130101,SDBB CP 28D 03.05.2013 - Tranche No 217,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA130105,SDBB CP 29D 10.05.2013 - Tranche No 218,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA130114,SDBB CP 29D 17.05.2013 - Tranche No 219,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA130123,SDBB CP 30D 29.05.2013 - Tranche No 220,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA130124,SDBB CP 31D 03.06.2013 - Tranche No 221,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA130134,SDBB CP 31D 10.06.2013 - Tranche No 222,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA130138,SDBB CP 31D 17.06.2013 - Tranche No 223,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA130151,SDBB CP 30D 28.06.2013 - Tranche No 224,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA130155,SDBB CP 30D 04.07.2013 - Tranche No 225,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA130156,SDBB CP 30D 10.07.2013 - Tranche No 226,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA130171,SDBB CP 30D 17.07.2013 - Tranche No 227,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RB130187,SDBB CP 61D 28.08.2013 - Tranche No 228,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA130191,SDBB CP 29D 02.08.2013 - Tranche No 229,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RB130196,SDBB CP 62D 10.09.2013 - Tranche No 230,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA130216,SDBB CP 31D 02.09.2013 - Tranche No 231,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA130246,SDBB CP 30D 27.09.2013 - Tranche No 232,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA130249,SDBB CP 30D 02.10.2013 - Tranche No 233,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA130256,SDBB CP 30D 10.10.2013 - Tranche No 234,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA130274,SDBB CP 28D 25.10.2013 - Tranche No.235,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA130277,SDBB CP 30D 01.11.2013 - Tranche No.236,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA130283,SDBB CP 29D 08.11.2013 - Tranche No 237,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA130304,SDBB CP 31D 25.11.2013 - Tranche No 238,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA130308,SDBB CP 28D 29.11.2013 - Tranche No 239,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA130314,SDBB CP 28D 06.12.2013 - Tranche No 240,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RB130332,SDBB CP 60D 24.01.2014 - Tranche No 241,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RB130342,SDBB CP 62D 06.02.2014 - Tranche No 242,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA140018,SDBB CP 31D 24.02.2014 - Tranche No 243,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA140027,SDBB CP 28D 06.03.2014 - Tranche No 244,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA140042,SDBB CP 28D 24.03.2014 - Tranch No 245,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA140062,SDBB CP 29D 04.04.2014 - Tranche No 246,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA140079,SDBB CP 31D 24.04.2014 - Tranche No 247,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA140094,SDBB CP 28D 02.05.2014 - Tranche No 248,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA140108,SDBB CP 29D 23.05.2014 - Tranche No 249,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA140113,SDBB CP 30D 30.05.2014 - Tranche No 250,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA140136,SDBB CP 31D 23.06.2014 - Tranche No 251,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA140142,SDBB CP 31D 30.06.2014 - Tranche No 252,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA140162,SDBB CP 30D 23.07.2014 - Tranche No 253,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA140177,SDBB CP 31D 04.08.2014 - Tranche No 255,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA140188,SDBB CP 31D 18.08.2014 - Tranche No 256,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA140194,SDBB CP 30D 22.08.2014 - Tranche No 257,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA140202,SDBB CP 31D 04.09.2014 - Tranche No 258,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA140238,SDBB CP 29D 03.10.2014 - Tranche No 259,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA140264,SDBB CP 31D 03.11.2014 - Tranche No 260,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA140288,SDBB CP 30D 03.12.2014 - Tranche No 261,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RB140316,SDBB CP 58D 30.01.2015 - Tranche No 262,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
RA140324,SDBB CP 31D 15.01.2015 - Tranche No 263,200800038,SDBB RM500 MILLION CP PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
UN080033,PUBLIC MTN 3652D 16.5.2018,200800044,PBB RM5.0B SUBORDINATED MTN PROGRAMME,Commercial Bank,R,N,0,0,0,1,0,Subordinated
UN090105,PUBLIC MTN 3652D 06.11.2019,200800044,PBB RM5.0B SUBORDINATED MTN PROGRAMME,Commercial Bank,R,N,0,0,0,1,0,Subordinated
UN090121,PUBLIC MTN 3652D 10.12.2019,200800044,PBB RM5.0B SUBORDINATED MTN PROGRAMME,Commercial Bank,R,N,0,0,0,1,0,Subordinated
UN090126,PUBLIC MTN 3652D 31.12.2019,200800044,PBB RM5.0B SUBORDINATED MTN PROGRAMME,Commercial Bank,R,N,0,0,0,1,0,Subordinated
UO110054,PUBLIC MTN 4018D 03.8.2022,200800044,PBB RM5.0B SUBORDINATED MTN PROGRAMME,Commercial Bank,R,N,0,0,0,1,0,Subordinated
FN080003,OCBC LIMITED 4.600% 06.06.2018,200800052,OCBC Limited RM600m Redeemable Sub Bonds - 10 Yrs,Commercial Bank,R,N,0,0,0,1,0,Subordinated
UG080040,WOORI MTN 1094D 10.6.2011,200800053,WOORI BANK RM1.0 BIL MTN PROGRAMME,Commercial Bank,R,N,0,0,0,0,0,Senior
UK080039,WOORI MTN 2556D 11.6.2015,200800053,WOORI BANK RM1.0 BIL MTN PROGRAMME,Commercial Bank,R,N,0,0,0,0,0,Senior
UF080041,WOORI MTN 730D 11.6.2010,200800053,WOORI BANK RM1.0 BIL MTN PROGRAMME,Commercial Bank,R,N,0,0,0,0,0,Senior
UG100077,WOORI MTN 1097D 29.7.2013,200800053,WOORI BANK RM1.0 BIL MTN PROGRAMME,Commercial Bank,R,N,0,0,0,0,0,Senior
UG110066,WOORI MTN 1096D 30.9.2014,200800053,WOORI BANK RM1.0 BIL MTN PROGRAMME,Commercial Bank,R,N,0,0,0,0,0,Senior
UH120012,WOORI MTN 1462D 16.2.2016,200800053,WOORI BANK RM1.0 BIL MTN PROGRAMME,Commercial Bank,R,N,0,0,0,0,0,Senior
UH120011,WOORI MTN 1461D 16.2.2016,200800053,WOORI BANK RM1.0 BIL MTN PROGRAMME,Commercial Bank,R,N,0,0,0,0,0,Senior
UG080048,NACF MTN 1095D 01.7.2011,200800058,NACF RM3.3 Billion MTN Programme,Development Bank,R,N,0,0,0,0,0,Senior
UI080047,NACF MTN 1826D 01.7.2013,200800058,NACF RM3.3 Billion MTN Programme,Development Bank,R,N,0,0,0,0,0,Senior
UE090086,NACF MTN 365D 08.9.2010,200800058,NACF RM3.3 Billion MTN Programme,Development Bank,R,N,0,0,0,0,0,Senior
UG110080,NACF MTN 1096D 27.10.2014,200800058,NACF RM3.3 Billion MTN Programme,Development Bank,R,N,0,0,0,0,0,Senior
PZ080036,MAYBANK 6.850% 27.06.2108,200800059,MAYBANK RM3.5B PERPETUAL NON-INNOVATIVE TIER 1 CAPITAL (NON-CUMULATIVE PERPETUAL CAPITAL SECURITIES),Commercial Bank,R,N,0,1,0,0,0,Tier 1 Capital
UN080053,OSKINV MTN 3651D 13.7.2018,200800066,OSK INVESTMENT BANK RM400M MTN PROGRAMME,Investment Banking and Brokerage,R,N,0,0,0,0,0,Senior
UN100016,OSKINV MTN 3653D 06.4.2020,200800066,OSK INVESTMENT BANK RM400M MTN PROGRAMME,Investment Banking and Brokerage,R,N,0,0,0,0,0,Senior
UN100051,OSKINV MTN 3653D 25.5.2020,200800066,OSK INVESTMENT BANK RM400M MTN PROGRAMME,Investment Banking and Brokerage,R,N,0,0,0,0,0,Senior
UN110020,OSKINV MTN 3653D 15.4.2021,200800066,OSK INVESTMENT BANK RM400M MTN PROGRAMME,Investment Banking and Brokerage,R,N,0,0,0,0,0,Senior
VI081164,TADAMUN IMTN 4.580% 20.08.2013,200800074,Tadamun RM1 Billion Trust Certificate Issuance Programme,Development Bank,R,N,0,0,0,0,0,Senior
VI090117,TADAMUN IMTN 4.050% 28.03.2014,200800074,Tadamun RM1 Billion Trust Certificate Issuance Programme,Development Bank,R,N,0,0,0,0,0,Senior
VI130225,TADAMUN IMTN 3.600% 31.07.2018,200800074,Tadamun RM1 Billion Trust Certificate Issuance Programme,Development Bank,R,N,0,0,0,0,0,Senior
PZ080048,MAYBANK 6.300% 25.09.2068,200800077,"MAYBANK RM4.0B AND/OR ITS FOREIGN CURRENCY EQUIVALENT INNOVATIVE TIER 1 CAPITAL SECURITIES (""IT1CS Programme"")",Commercial Bank,R,N,0,1,0,0,0,Tier 1 Capital
VN081270,MDV IMTN 0% 26.09.2018 - TRANCHE NO 2,200800078,MDV RM1.5B IMTN PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
VK081269,MDV IMTN 0% 25.09.2015 -TRANCHE NO 1,200800078,MDV RM1.5B IMTN PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
VN100227,MDV IMTN 0% 26.08.2020 - TRANCHE NO 4,200800078,MDV RM1.5B IMTN PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
VK100226,MDV IMTN 0% 25.08.2017 - TRANCHE NO 3,200800078,MDV RM1.5B IMTN PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
VK150001,MDV IMTN 0% 28.01.2022 - TRANCHE NO 5,200800078,MDV RM1.5B IMTN PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
VK150320,MDV IMTN 0% 09.12.2022 - TRANCHE NO 6,200800078,MDV RM1.5B IMTN PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
VK160034,MDV IMTN 0% 23.03.2023 - Tranche No 7,200800078,MDV RM1.5B IMTN PROGRAMME,Development Bank,R,N,0,0,0,0,0,Senior
PZ080050,CIMBBANK 6.70% 07.10.2038,200800081,CIMB BANK RM1.0 BILLION IT-1 CAPITAL SECURITIES,Commercial Bank,R,N,0,1,0,0,0,Tier 1 Capital
DQ081337,OCBCAL 5.450% 24.11.2021,200800089,OCBC Al-Amin Bank Bhd - RM200mil Islamic Sub Bonds II,Islamic Bank,R,N,0,0,0,1,0,Subordinated
PZ080061,CRB 7.200% 26.12.2058 - Tranche No 1,200800092,CRB RM4.0 BILLION SUBORDINATED NOTES,Commercial Bank,R,N,0,0,0,1,0,Subordinated
PZ080062,CIMBBANK 7.200% 26.12.2108 - Tranche No 1,200800093,CIMBBANK RM4.0B NIT-1 CAPITAL SECURITIES,Commercial Bank,R,N,0,1,0,0,0,Tier 1 Capital
PZ090004,AMPREMIER 9.00% 25.02.2039,200900006,AMPREMIER CAPITAL BERHAD RM500.0M SUBNOTES,Commercial Bank,R,N,0,0,0,1,0,Subordinated
PZ090005,AMPREMIER 9.00% 04.03.2039,200900006,AMPREMIER CAPITAL BERHAD RM500.0M SUBNOTES,Commercial Bank,R,N,0,0,0,1,0,Subordinated
UN090013,EONBANK MTN 3652D 27.2.2019,200900007,EBB RM2.0 BIL SUB-MTN PROGRAMME,Commercial Bank,R,N,0,0,0,1,0,Subordinated
UN090119,EONBANK MTN 3652D 02.12.2019,200900007,EBB RM2.0 BIL SUB-MTN PROGRAMME,Commercial Bank,R,N,0,0,0,1,0,Subordinated
UN100133,EONBANK MTN 3653D 30.12.2020,200900007,EBB RM2.0 BIL SUB-MTN PROGRAMME,Commercial Bank,R,N,0,0,0,1,0,Subordinated
DZ090053,RHBBANK HYBRID TIER 1 8.00% 31.03.2039,200900014,RHB BANK HYBRID TIER 1 RM600.0M PROG,Commercial Bank,R,N,0,1,0,0,0,Tier 1 Capital
DZ090254,RHBBANK HYBRID TIER 1 6.75% 16.12.2039,200900014,RHB BANK HYBRID TIER 1 RM600.0M PROG,Commercial Bank,R,N,0,1,0,0,0,Tier 1 Capital
PZ090007,OCBC 6.750% 15.04.2039,200900019,OCBC RM400m Innovative Tier 1 Capital Securities,Commercial Bank,R,N,0,1,0,0,0,Tier 1 Capital
PZ090011,PBFIN 7.500% 05.06.2059 - Tranche No.1,200900029,PBFIN RM5.0B SUBORDINATED NOTES,Commercial Bank,R,N,0,0,0,1,0,Subordinated
PZ090027,PBFIN 7.200% 13.11.2059 - Tranche No.2,200900029,PBFIN RM5.0B SUBORDINATED NOTES,Commercial Bank,R,N,0,0,0,1,0,Subordinated
UG090053,HANA BANK MTN 913D 30.12.2011,200900039,HANA BANK RM1.0 BIL MULTI CURRENCY MTN PROG,Commercial Bank,R,N,0,0,0,0,0,Senior
UG090052,HANA BANK MTN 1095D 29.6.2012,200900039,HANA BANK RM1.0 BIL MULTI CURRENCY MTN PROG,Commercial Bank,R,N,0,0,0,0,0,Senior
PZ090022,AMBANK 8.250% 18.08.2039,200900044,AmBank RM500M Innovative Tier 1 Capital Securities Programme,Commercial Bank,R,N,0,1,0,0,0,Tier 1 Capital
PZ090026,AMBANK 8.250% 30.09.2039,200900044,AmBank RM500M Innovative Tier 1 Capital Securities Programme,Commercial Bank,R,N,0,1,0,0,0,Tier 1 Capital
PZ090024,EONBANK TIER-1 8.25% 09.09.2039,200900047,EBB RM1.0 Billion Innovative Tier-1 Capital Securities Programme,Commercial Bank,R,N,0,1,0,0,0,Tier 1 Capital
PS090025,CIMBI 5.850% 25.09.2024 - Issue No 1,200900049,CIMBI RM2.0B T-2 JUNIOR SUKUK PROGRAMME,Islamic Bank,R,N,0,0,0,0,0,Senior
